source_type,image_path,cache_path,file_stem,traffic_type,variant,hardware_source,label,assigned_q,cache_sha256
original_attack,train/attack/digital_1/scan/arabic-NF-1045.jpg,data/processed/policy_c/train/attack/digital_1/scan/arabic-NF-1045.jpg,arabic-NF-1045,attack,digital_1,scan,1,67,e883c0c95c84773a69bb6d6cf01acc7b5c9ee52ee741907ba696b2430a4e4221
original_attack,train/attack/digital_2/huawei/arabic-NF-1045.jpg,data/processed/policy_c/train/attack/digital_2/huawei/arabic-NF-1045.jpg,arabic-NF-1045,attack,digital_2,huawei,1,56,020cfc5bce8fa63ed0f40c9c18bd98fbf05cda33f67ac321facc2a78b612f70d
original_attack,train/attack/digital_2/iphone15pro/arabic-NF-1045.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/arabic-NF-1045.jpg,arabic-NF-1045,attack,digital_2,iphone15pro,1,68,e94ccf9886c158e75a19e92d548c47708c4f52618b55ce0eb8d6d0c9030bc49f
original_attack,train/attack/digital_2/scan/arabic-NF-1045.jpg,data/processed/policy_c/train/attack/digital_2/scan/arabic-NF-1045.jpg,arabic-NF-1045,attack,digital_2,scan,1,67,9e75dc857151fbbacb9a03ed7a1b8a75183e7d2f5b98efde22004f5de9ea2a80
natural_bonafide,train/bonafide/huawei/arabic-NF-1045.jpg,data/processed/policy_c/train/bonafide/huawei/arabic-NF-1045.jpg,arabic-NF-1045,bonafide,,huawei,0,56,366b7674329d8ec093b8391f6dc4d5571c6e6fdd3a3544b3a53d5b33f6f68631
natural_bonafide,train/bonafide/iphone15pro/arabic-NF-1045.jpg,data/processed/policy_c/train/bonafide/iphone15pro/arabic-NF-1045.jpg,arabic-NF-1045,bonafide,,iphone15pro,0,68,5fe6fb704981a4eb3a331dac85d7b4b3cb4bf0494d964112be05853380b799c1
natural_bonafide,train/bonafide/scan/arabic-NF-1045.jpg,data/processed/policy_c/train/bonafide/scan/arabic-NF-1045.jpg,arabic-NF-1045,bonafide,,scan,0,67,d72e8ee215ddfe0bd776804f89af4cf355f489e86173da2a0ba03e26c6685e37
original_attack,train/attack/digital_1/huawei/arabic-NF-1049.jpg,data/processed/policy_c/train/attack/digital_1/huawei/arabic-NF-1049.jpg,arabic-NF-1049,attack,digital_1,huawei,1,89,4cc39ef07d7631be82f104766bd78756d25cd78b1fee73f94c094209a34d7e92
original_attack,train/attack/digital_1/iphone15pro/arabic-NF-1049.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/arabic-NF-1049.jpg,arabic-NF-1049,attack,digital_1,iphone15pro,1,89,808968d5d2e5b8aa3ad4230ba70f7c0824cf0b7e2233c2a13119c4592662a986
original_attack,train/attack/digital_1/scan/arabic-NF-1049.jpg,data/processed/policy_c/train/attack/digital_1/scan/arabic-NF-1049.jpg,arabic-NF-1049,attack,digital_1,scan,1,56,4835f965202e3d8d5cc4fba8262d8d44ec7c55bb653c36e47a324efffb1b3e50
original_attack,train/attack/digital_2/huawei/arabic-NF-1049.jpg,data/processed/policy_c/train/attack/digital_2/huawei/arabic-NF-1049.jpg,arabic-NF-1049,attack,digital_2,huawei,1,89,7dcdd46bca8521e4305a51e55e76da3011a5f842d43744ee8a7f8e96ac249e79
original_attack,train/attack/digital_2/iphone15pro/arabic-NF-1049.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/arabic-NF-1049.jpg,arabic-NF-1049,attack,digital_2,iphone15pro,1,89,3bbbf6d1c26124c03774022cfbea41954092dc6ea1a5a74ba4f192b7b207fb1a
original_attack,train/attack/digital_2/scan/arabic-NF-1049.jpg,data/processed/policy_c/train/attack/digital_2/scan/arabic-NF-1049.jpg,arabic-NF-1049,attack,digital_2,scan,1,56,167f8efc931db1e7be31fe26a08bde368e97eb121d50f729f1afe45806c44f74
natural_bonafide,train/bonafide/huawei/arabic-NF-1049.jpg,data/processed/policy_c/train/bonafide/huawei/arabic-NF-1049.jpg,arabic-NF-1049,bonafide,,huawei,0,89,c04241081f68b6d3f59d9acaf07a591ea0ec558eb4676ca00cf22d88b66aabb6
natural_bonafide,train/bonafide/iphone15pro/arabic-NF-1049.jpg,data/processed/policy_c/train/bonafide/iphone15pro/arabic-NF-1049.jpg,arabic-NF-1049,bonafide,,iphone15pro,0,89,aab2f34c4291da67fe51fc7920244b25b938a1cebb79e3a043e46550b9f2ac18
natural_bonafide,train/bonafide/scan/arabic-NF-1049.jpg,data/processed/policy_c/train/bonafide/scan/arabic-NF-1049.jpg,arabic-NF-1049,bonafide,,scan,0,56,ed575be46dd087f18bf6631ad1324265b1d3ba5397846dcf1ed0e6e81564c52e
original_attack,train/attack/digital_1/huawei/arabic-NF-1053.jpg,data/processed/policy_c/train/attack/digital_1/huawei/arabic-NF-1053.jpg,arabic-NF-1053,attack,digital_1,huawei,1,82,95bf87edc6be7dfb3312212cfe42e3f08bae272d55cec705f54e070ef690ddc7
original_attack,train/attack/digital_1/iphone15pro/arabic-NF-1053.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/arabic-NF-1053.jpg,arabic-NF-1053,attack,digital_1,iphone15pro,1,52,9a6e515c2214958fa76735eb51f817c857f20f2524490a72bb251d3e1e2acd2e
original_attack,train/attack/digital_1/scan/arabic-NF-1053.jpg,data/processed/policy_c/train/attack/digital_1/scan/arabic-NF-1053.jpg,arabic-NF-1053,attack,digital_1,scan,1,55,7dfddaa6978d23a9a19dda72cc3a4c819ddf2b287e09c2629cc13da38937c3a6
original_attack,train/attack/digital_2/huawei/arabic-NF-1053.jpg,data/processed/policy_c/train/attack/digital_2/huawei/arabic-NF-1053.jpg,arabic-NF-1053,attack,digital_2,huawei,1,82,97fbe7254d7c86d2ebbf89712bb9be83becc2b36012feb29706cfd0e73d02483
original_attack,train/attack/digital_2/iphone15pro/arabic-NF-1053.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/arabic-NF-1053.jpg,arabic-NF-1053,attack,digital_2,iphone15pro,1,52,3f2550c1e433008773f230e5a18c39c6f6cd9f73f242b1b40387f5304c97f2ec
original_attack,train/attack/digital_2/scan/arabic-NF-1053.jpg,data/processed/policy_c/train/attack/digital_2/scan/arabic-NF-1053.jpg,arabic-NF-1053,attack,digital_2,scan,1,55,18830211924aba7c30ee2a00ab0c6f40e0db88edfbeef94e43b95f5872f0b9c8
natural_bonafide,train/bonafide/huawei/arabic-NF-1053.jpg,data/processed/policy_c/train/bonafide/huawei/arabic-NF-1053.jpg,arabic-NF-1053,bonafide,,huawei,0,82,b116b1267e5d39678a2498287a16bffffb0aaa80f56bb0eae5ac2133461d2742
natural_bonafide,train/bonafide/iphone15pro/arabic-NF-1053.jpg,data/processed/policy_c/train/bonafide/iphone15pro/arabic-NF-1053.jpg,arabic-NF-1053,bonafide,,iphone15pro,0,52,666817c098a22f865ae1a8669ea2dd2ecaa5a680bd2e78163bc739982227d9d0
natural_bonafide,train/bonafide/scan/arabic-NF-1053.jpg,data/processed/policy_c/train/bonafide/scan/arabic-NF-1053.jpg,arabic-NF-1053,bonafide,,scan,0,55,00af2eaf5b75208c7318e5229b09c801e7a26b975d272ac82f8d3cc2ff7c73a7
original_attack,train/attack/digital_1/huawei/arabic-NF-1100.jpg,data/processed/policy_c/train/attack/digital_1/huawei/arabic-NF-1100.jpg,arabic-NF-1100,attack,digital_1,huawei,1,50,aae4df9790e816146bc812a4bb9ee18495b80cbd0187c227cc92efe706011d3f
original_attack,train/attack/digital_1/iphone15pro/arabic-NF-1100.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/arabic-NF-1100.jpg,arabic-NF-1100,attack,digital_1,iphone15pro,1,70,098b8aa447430864aa2c3522112d8bd60165b8d1d5660ce07870ea6d7613d4ad
original_attack,train/attack/digital_1/scan/arabic-NF-1100.jpg,data/processed/policy_c/train/attack/digital_1/scan/arabic-NF-1100.jpg,arabic-NF-1100,attack,digital_1,scan,1,69,65ca9451070bad271a85dbfd1f8ce479e0a10aaf879991280f8660285358ab21
original_attack,train/attack/digital_2/huawei/arabic-NF-1100.jpg,data/processed/policy_c/train/attack/digital_2/huawei/arabic-NF-1100.jpg,arabic-NF-1100,attack,digital_2,huawei,1,50,ac773fcf7565e8e9e262e78f4bb4f343a9ebe4f06688d30e489254c108ed9578
original_attack,train/attack/digital_2/iphone15pro/arabic-NF-1100.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/arabic-NF-1100.jpg,arabic-NF-1100,attack,digital_2,iphone15pro,1,70,320159d8fd789e6ecaae47a17fefaff37d4ec1983d6067848dc59f79b15329e7
original_attack,train/attack/digital_2/scan/arabic-NF-1100.jpg,data/processed/policy_c/train/attack/digital_2/scan/arabic-NF-1100.jpg,arabic-NF-1100,attack,digital_2,scan,1,69,0e9c2f048f6512669031e97c9e8f138409496309c2627e0b55048cf6fd5aa861
natural_bonafide,train/bonafide/huawei/arabic-NF-1100.jpg,data/processed/policy_c/train/bonafide/huawei/arabic-NF-1100.jpg,arabic-NF-1100,bonafide,,huawei,0,50,e5fcbbbe0a8eed167bae745d503713dce3f96cc8b444cf1e6b3bd11be62dd09d
natural_bonafide,train/bonafide/iphone15pro/arabic-NF-1100.jpg,data/processed/policy_c/train/bonafide/iphone15pro/arabic-NF-1100.jpg,arabic-NF-1100,bonafide,,iphone15pro,0,70,fd563d7c4247c279319e04d104a2550bb747fcaafd0d8c4130200cf7360bd6bc
natural_bonafide,train/bonafide/scan/arabic-NF-1100.jpg,data/processed/policy_c/train/bonafide/scan/arabic-NF-1100.jpg,arabic-NF-1100,bonafide,,scan,0,69,cef67046078218642a3ca9c0b1a1d09124bdae6d169583a3cbe41da5264c7a93
original_attack,train/attack/digital_1/huawei/arabic-NM-1029.jpg,data/processed/policy_c/train/attack/digital_1/huawei/arabic-NM-1029.jpg,arabic-NM-1029,attack,digital_1,huawei,1,64,af08dd22821e9fe22f1bb4563cdc8f9dc8419eb1586021eb655b3ebcb47d69fb
original_attack,train/attack/digital_1/iphone15pro/arabic-NM-1029.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/arabic-NM-1029.jpg,arabic-NM-1029,attack,digital_1,iphone15pro,1,56,80c776eb1a97fbb35400e22a700a66864df993b0bde1692ecf2a2d22cb3d3d43
original_attack,train/attack/digital_1/scan/arabic-NM-1029.jpg,data/processed/policy_c/train/attack/digital_1/scan/arabic-NM-1029.jpg,arabic-NM-1029,attack,digital_1,scan,1,76,e987829b19c345b58f2ef90ee2f3c93fab8aec817600edaca0685f87eb8d0f81
original_attack,train/attack/digital_2/huawei/arabic-NM-1029.jpg,data/processed/policy_c/train/attack/digital_2/huawei/arabic-NM-1029.jpg,arabic-NM-1029,attack,digital_2,huawei,1,64,d3ac81f4f4003946094dc7f5a78c861adbe6cc14a4dfa395172c0e898bc92303
original_attack,train/attack/digital_2/iphone15pro/arabic-NM-1029.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/arabic-NM-1029.jpg,arabic-NM-1029,attack,digital_2,iphone15pro,1,56,7870968a0e1748554285ce21cc5763bdaf116a019374718a8a2282e8a375a143
original_attack,train/attack/digital_2/scan/arabic-NM-1029.jpg,data/processed/policy_c/train/attack/digital_2/scan/arabic-NM-1029.jpg,arabic-NM-1029,attack,digital_2,scan,1,76,fb3169940a9643886af374cc2aea06572e979529a27f8eeec5009dc906c456ec
natural_bonafide,train/bonafide/huawei/arabic-NM-1029.jpg,data/processed/policy_c/train/bonafide/huawei/arabic-NM-1029.jpg,arabic-NM-1029,bonafide,,huawei,0,64,29e4142d1c723285c4bc848a284237b2a6bbe0abb650c39631ec40dabbf02338
natural_bonafide,train/bonafide/iphone15pro/arabic-NM-1029.jpg,data/processed/policy_c/train/bonafide/iphone15pro/arabic-NM-1029.jpg,arabic-NM-1029,bonafide,,iphone15pro,0,56,4e465edc609770b7de8f6b8a9a0b55749265f3b15595f7c0fc881a377a1c3a43
natural_bonafide,train/bonafide/scan/arabic-NM-1029.jpg,data/processed/policy_c/train/bonafide/scan/arabic-NM-1029.jpg,arabic-NM-1029,bonafide,,scan,0,76,d588154adf4200b14a6ffc655966b45b443e44ee6e81cffb4dc39368679560ba
original_attack,train/attack/digital_1/huawei/arabic-NM-1064.jpg,data/processed/policy_c/train/attack/digital_1/huawei/arabic-NM-1064.jpg,arabic-NM-1064,attack,digital_1,huawei,1,52,601e5a94e821e59e384890211b2af4703866d08b57bbff82afdc86e44e151ec1
original_attack,train/attack/digital_1/iphone15pro/arabic-NM-1064.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/arabic-NM-1064.jpg,arabic-NM-1064,attack,digital_1,iphone15pro,1,82,2ad8141cff59ca17cb8d89e6e5f67bed6d32e0f6f343bce22f3897dd781a3efd
original_attack,train/attack/digital_1/scan/arabic-NM-1064.jpg,data/processed/policy_c/train/attack/digital_1/scan/arabic-NM-1064.jpg,arabic-NM-1064,attack,digital_1,scan,1,78,646aa3e9d743e1698b638d9083ef89d90c5d2c0575b4571045738e1ec2a5ffbf
original_attack,train/attack/digital_2/huawei/arabic-NM-1064.jpg,data/processed/policy_c/train/attack/digital_2/huawei/arabic-NM-1064.jpg,arabic-NM-1064,attack,digital_2,huawei,1,52,7c55baae9a8b9c53a9403906dd583d38530c09b0c299685f8c368d4e33cb2403
original_attack,train/attack/digital_2/iphone15pro/arabic-NM-1064.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/arabic-NM-1064.jpg,arabic-NM-1064,attack,digital_2,iphone15pro,1,82,ebb90dbabf97577f8c2eb7f1b01f79e16544535c3f9928fbfca02047e218fe9a
original_attack,train/attack/digital_2/scan/arabic-NM-1064.jpg,data/processed/policy_c/train/attack/digital_2/scan/arabic-NM-1064.jpg,arabic-NM-1064,attack,digital_2,scan,1,78,a7cf52af40ff7a988a983b301b196fd059d13f6f2900545f5aa3de611d724453
natural_bonafide,train/bonafide/huawei/arabic-NM-1064.jpg,data/processed/policy_c/train/bonafide/huawei/arabic-NM-1064.jpg,arabic-NM-1064,bonafide,,huawei,0,52,be28051a4194adc5730d388be340e21258991f405c55ea99a99f6876c8ac9f51
natural_bonafide,train/bonafide/iphone15pro/arabic-NM-1064.jpg,data/processed/policy_c/train/bonafide/iphone15pro/arabic-NM-1064.jpg,arabic-NM-1064,bonafide,,iphone15pro,0,82,8abd5962159664954a78e81e1a543f0adadfe5a6865a61fd847c5996b4b0af25
natural_bonafide,train/bonafide/scan/arabic-NM-1064.jpg,data/processed/policy_c/train/bonafide/scan/arabic-NM-1064.jpg,arabic-NM-1064,bonafide,,scan,0,78,211fe778df9034fd53dc4e675454a6f7def5a8036dc97e7330be8416fc476ab2
original_attack,train/attack/digital_1/huawei/chinese-018_03.jpg,data/processed/policy_c/train/attack/digital_1/huawei/chinese-018_03.jpg,chinese-018_03,attack,digital_1,huawei,1,71,cece63264854e3532502c1e34af0b27c0c7bae7cdc6094d8cab00e22bd21cf83
original_attack,train/attack/digital_1/iphone15pro/chinese-018_03.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/chinese-018_03.jpg,chinese-018_03,attack,digital_1,iphone15pro,1,55,b599128e669260a9fcad0bdc29300eae791d9c44aba2a70ea0cb4994210d4c65
original_attack,train/attack/digital_1/scan/chinese-018_03.jpg,data/processed/policy_c/train/attack/digital_1/scan/chinese-018_03.jpg,chinese-018_03,attack,digital_1,scan,1,71,23a1d67bda012d25cdd9e49363e84f450c57b823bf97e08057d88258076c186e
original_attack,train/attack/digital_2/huawei/chinese-018_03.jpg,data/processed/policy_c/train/attack/digital_2/huawei/chinese-018_03.jpg,chinese-018_03,attack,digital_2,huawei,1,71,3c716f01490172cbc500131e6f55838cefac63a22b2c46470263f88286d7712f
original_attack,train/attack/digital_2/iphone15pro/chinese-018_03.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/chinese-018_03.jpg,chinese-018_03,attack,digital_2,iphone15pro,1,55,65377c99e0f36046f2986f99f8599bc7e63b22bc78bfe4fd267e9a371ebb9245
original_attack,train/attack/digital_2/scan/chinese-018_03.jpg,data/processed/policy_c/train/attack/digital_2/scan/chinese-018_03.jpg,chinese-018_03,attack,digital_2,scan,1,71,82ee9a11faae171c3b12b01ade083d6bfc78628e7951569802e30d573f8d48cd
natural_bonafide,train/bonafide/huawei/chinese-018_03.jpg,data/processed/policy_c/train/bonafide/huawei/chinese-018_03.jpg,chinese-018_03,bonafide,,huawei,0,71,d081906712bfbd5a61d9c6ebe45acfd38356a81b4cbbba388ee7b78a2a77d6ba
natural_bonafide,train/bonafide/iphone15pro/chinese-018_03.jpg,data/processed/policy_c/train/bonafide/iphone15pro/chinese-018_03.jpg,chinese-018_03,bonafide,,iphone15pro,0,55,f06ea2b9b1c65c5f4b04b75e7b6f75ed8f596858dc29ae6b5bd881c612af944c
natural_bonafide,train/bonafide/scan/chinese-018_03.jpg,data/processed/policy_c/train/bonafide/scan/chinese-018_03.jpg,chinese-018_03,bonafide,,scan,0,71,1307754f9309b35296798042abddfdeaa3cae714ccc374d350900d6e7117c476
original_attack,train/attack/digital_1/huawei/chinese-020_03.jpg,data/processed/policy_c/train/attack/digital_1/huawei/chinese-020_03.jpg,chinese-020_03,attack,digital_1,huawei,1,60,1f1ca6032ba9f2da821ea6dfff7fdf2dd953876b347797c5532dc9c8da57fdf2
original_attack,train/attack/digital_1/iphone15pro/chinese-020_03.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/chinese-020_03.jpg,chinese-020_03,attack,digital_1,iphone15pro,1,87,a58d0f9fce05d016a57bd2a1c5f3e6178bf3f342a24e2bd51bcef127923dd057
original_attack,train/attack/digital_1/scan/chinese-020_03.jpg,data/processed/policy_c/train/attack/digital_1/scan/chinese-020_03.jpg,chinese-020_03,attack,digital_1,scan,1,81,5b6748b860b2aeef15589d387371a9a8536e261b0dd613375202cf20dff317c4
original_attack,train/attack/digital_2/huawei/chinese-020_03.jpg,data/processed/policy_c/train/attack/digital_2/huawei/chinese-020_03.jpg,chinese-020_03,attack,digital_2,huawei,1,60,b0a87a5fb38caad49cbc8effae01dc55decc52c17fa56bcb9e8b12b259df9576
original_attack,train/attack/digital_2/iphone15pro/chinese-020_03.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/chinese-020_03.jpg,chinese-020_03,attack,digital_2,iphone15pro,1,87,61e4a2afa3050ae43bc3ea2be7884cc084e5b6bf8fd0e2dc1ad2e8086c461969
original_attack,train/attack/digital_2/scan/chinese-020_03.jpg,data/processed/policy_c/train/attack/digital_2/scan/chinese-020_03.jpg,chinese-020_03,attack,digital_2,scan,1,81,ceeebfca1778ed3466d0b21a463db4bf4a33ada7cd060aa666a57b46c0f361fb
natural_bonafide,train/bonafide/huawei/chinese-020_03.jpg,data/processed/policy_c/train/bonafide/huawei/chinese-020_03.jpg,chinese-020_03,bonafide,,huawei,0,60,7c45e068d55abe7b00387bbb83c4b67da5ace7673fe433efc054accc141feada
natural_bonafide,train/bonafide/iphone15pro/chinese-020_03.jpg,data/processed/policy_c/train/bonafide/iphone15pro/chinese-020_03.jpg,chinese-020_03,bonafide,,iphone15pro,0,87,f18d531b149dadd9dee5691a7373034507cec01e849bf10062b27a7df6465d50
natural_bonafide,train/bonafide/scan/chinese-020_03.jpg,data/processed/policy_c/train/bonafide/scan/chinese-020_03.jpg,chinese-020_03,bonafide,,scan,0,81,72290fc3cd26bef7a723bc148764f7493c89fd6804de86c571a519b18dee7385
original_attack,train/attack/digital_1/huawei/chinese-039_03.jpg,data/processed/policy_c/train/attack/digital_1/huawei/chinese-039_03.jpg,chinese-039_03,attack,digital_1,huawei,1,84,ed947a8bdc16b7f45c18b92e517a53d0c6903a33b548e81683fd1e67448c835d
original_attack,train/attack/digital_1/iphone15pro/chinese-039_03.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/chinese-039_03.jpg,chinese-039_03,attack,digital_1,iphone15pro,1,69,621e56e21059d02081c8beab8bf9e8ef0df091c4a5f377896b9f5b33af751368
original_attack,train/attack/digital_1/scan/chinese-039_03.jpg,data/processed/policy_c/train/attack/digital_1/scan/chinese-039_03.jpg,chinese-039_03,attack,digital_1,scan,1,62,0290127e069bce7c3f32859fe06c0e901a607244b065e998af06e755342c63a6
original_attack,train/attack/digital_2/huawei/chinese-039_03.jpg,data/processed/policy_c/train/attack/digital_2/huawei/chinese-039_03.jpg,chinese-039_03,attack,digital_2,huawei,1,84,dff128215e996b4e3ea9b64f8d948d23a8b5fdf09ec0e6911feaeb54f016e98a
original_attack,train/attack/digital_2/iphone15pro/chinese-039_03.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/chinese-039_03.jpg,chinese-039_03,attack,digital_2,iphone15pro,1,69,49b964b1d138472f93c350bfc69e195cc3ddacef8c62aa70f4466d6a02c11b43
original_attack,train/attack/digital_2/scan/chinese-039_03.jpg,data/processed/policy_c/train/attack/digital_2/scan/chinese-039_03.jpg,chinese-039_03,attack,digital_2,scan,1,62,06313bfeb402ec1d42035a149c1119c09f8accdd1b5e277f50685b872815d0b8
natural_bonafide,train/bonafide/huawei/chinese-039_03.jpg,data/processed/policy_c/train/bonafide/huawei/chinese-039_03.jpg,chinese-039_03,bonafide,,huawei,0,84,1416fc3b50cae96d1a423b413eb4a90f69352b248939aa076fc9467d771575bf
natural_bonafide,train/bonafide/iphone15pro/chinese-039_03.jpg,data/processed/policy_c/train/bonafide/iphone15pro/chinese-039_03.jpg,chinese-039_03,bonafide,,iphone15pro,0,69,0b6afc401d55d893ca2ad6b1402584be490bb2f8839c3122b57fc24333b75726
natural_bonafide,train/bonafide/scan/chinese-039_03.jpg,data/processed/policy_c/train/bonafide/scan/chinese-039_03.jpg,chinese-039_03,bonafide,,scan,0,62,d54c5d7e994998b8f3cdcfda4b0da9ca4a25de0ddc410d0e3287d0bf3722c7c9
original_attack,train/attack/digital_1/huawei/chinese-064_03.jpg,data/processed/policy_c/train/attack/digital_1/huawei/chinese-064_03.jpg,chinese-064_03,attack,digital_1,huawei,1,88,eb0605cf21ae81c324fdee26770d0f15829b9c5f6308e596d646b869a34bf553
original_attack,train/attack/digital_1/iphone15pro/chinese-064_03.jpg,data/processed/policy_c/train/attack/digital_1/iphone15pro/chinese-064_03.jpg,chinese-064_03,attack,digital_1,iphone15pro,1,87,035a109ebec0d42b6edb13d3f45a5845a2d3bf0cf13ec9235a46b7f804e32674
original_attack,train/attack/digital_1/scan/chinese-064_03.jpg,data/processed/policy_c/train/attack/digital_1/scan/chinese-064_03.jpg,chinese-064_03,attack,digital_1,scan,1,60,44c53be994c8db3eae090225ae915f43a3c8b61e9919cfb925f416c16c6fad42
original_attack,train/attack/digital_2/huawei/chinese-064_03.jpg,data/processed/policy_c/train/attack/digital_2/huawei/chinese-064_03.jpg,chinese-064_03,attack,digital_2,huawei,1,88,8b8adaae09a153c483652f36f9e4efb869cd140add6792774218c68c1cdffa79
original_attack,train/attack/digital_2/iphone15pro/chinese-064_03.jpg,data/processed/policy_c/train/attack/digital_2/iphone15pro/chinese-064_03.jpg,chinese-064_03,attack,digital_2,iphone15pro,1,87,97e501e226c39928789f07384e56a8c71f27bc021302a6f2ad29d2920ab95615
original_attack,train/attack/digital_2/scan/chinese-064_03.jpg,data/processed/policy_c/train/attack/digital_2/scan/chinese-064_03.jpg,chinese-064_03,attack,digital_2,scan,1,60,3baa31031f0d954e508ba5b5eddf5e0a37c7a44ed3b0c3326caf0959e65d3ba4
